C4530554    ,turnip-rooted chervil oil,
C3256459    ,tussilago farfara extract,
C3256460    ,tussilago farfara flower extract,
C4026319    ,tussilago farfara whole extract,
C1166255    ,tussilago petasites,
C3695985    ,tylophora indica leaf extract,
C3489227    ,tylophora indica root extract,
C3527961    ,tylophora indica whole extract,
C0521891    ,tylosin phosphate,
C2241979    ,typhoid vaccine live ty21a,
C0078221    ,"typhoid vi polysaccharide vaccine, s typhi ty2 strain",
C4550885    ,typhonium giganteum whole extract,
C0077666    ,ubiquinone q2,
C3486655    ,ulex europaeus flower extract,
C3651722    ,ulkenia dha oil,
C3465267    ,ulmus davidiana root extract,
C3488965    ,ulmus procera flowering twig extract,
C4271490    ,ulmus procera whole extract,
C3488971    ,ulmus rubra bark extract,
C3153178    ,ulmus rubra pollen allergenic extract,
C0770228    ,"ultralente insulin, beef",
C0770226    ,"ultralente insulin, beef-pork",
C0724603    ,"ultralente insulin, human",
C3256734    ,ultramarine blue,
C4293267    ,ultramarine violet,
C3257508    ,ulva compressa extract,
C3256735    ,"ulva compressa protein (acid hydrolyzed, 300-5000 mw)",
C2349012    ,ulva lactuca extract,
C4301335    ,umbellularia californica leaf extract,
C3832604    ,uncaria gambir whole extract,
C3488972    ,uncaria rhynchophylla stem,
C3500454    ,uncaria sinensis whole preparation,
C3505486    ,uncaria tomentosa leaf extract,
C3665091    ,uncaria tomentosa root extract,
C4318298    ,uncaria tomentosa whole extract,
C3267307    ,undaria pinnatifida extract,
C3256736    ,undecyl alcohol,
C4081491    ,undecylcrylene dimethicone (10000 mw),
C3474240    ,undecylenic acid monoethanolamide,
C3281701    ,undecylenoyl glycine,
C4057076    ,undecylenoyl phenylalanine,
C3833237    ,undecyl ethyleneglycol monoether,
C0041920    ,uracil mustard,
C3848575    ,uranium cation (6+),
C0041929    ,uranyl nitrate,
C3489391    ,uranyl nitrate hexahydrate,
C0795589    ,urea [14c],
C0732290    ,urea c-13,
C3832704    ,urea sulfate,
C0041980    ,uric acid,
C0281351    ,uridine triacetate,
C3488973    ,urtica dioica leaf extract,
C1166210    ,urtica dioica preparation,
C3256737    ,urtica dioica root extract,
C1095895    ,urtica preparation,
C3495101    ,urtica urens extract,
C0939818    ,urtica urens homeopathic preparation,
C3256738    ,urtica urens leaf extract,
C3256739    ,usnea barbata extract,
C0042118    ,usnic acid,
C1446936    ,ustilago maydis antigen,
C3484455    ,ustilago maydis extract,
C2701673    ,utah juniper pollen extract,
C0042216    ,vaccinia virus,
C2700141    ,vaccinia virus strain new york city board of health live antigen,
C3256740    ,vaccinium angustifolium leaf extract,
C3833035    ,vaccinium angustifolium whole extract,
C4294502    ,vaccinium corymbosum whole extract,
C4256804    ,vaccinium macrocarpon whole extract,
C4084534    ,vaccinium myrtillus anthocyanosides extract,
C3256741    ,vaccinium myrtillus fruiting top extract,
C3256742    ,vaccinium myrtillus leaf extract,
C3503280    ,vaccinium myrtillus whole extract,
C3500338    ,vaccinium vitis-idaea leaf extract,
C3528830    ,vachellia farnesiana flower extract,
C4317697    ,vachellia farnesiana whole extract,
C3815858    ,valeriana officinalis whole extract,
C0795674    ,valerian root extract,
C0068263    ,valeric acid,
C3159366    ,valley oak pollen extract,
C0078023    ,vanadyl sulfate,
C2741480    ,vanilla bean allergenic extract,
C4256815    ,vanilla planifolia flower extract,
C3695953    ,vanilla planifolia oil,
C4475441    ,vanilla planifolia whole extract,
C3537694    ,"vanillin 2,3-butanediol acetal, cis-",
C3464062    ,vanillyl butyl ether,
C1815835    ,varicella virus vaccine live (oka-merck) strain,
C0078049    ,varicella-zoster immune globulin,
C0061673    ,varicella zoster virus glycoprotein e,
C3464497    ,varicella-zoster virus vaccine live (oka-merck) strain,
C0042395    ,vasoactive intestinal peptide,
C1705480    ,vasopressin (usp),
C2728177    ,veal allergenic extract,
C2919267    ,velaglucerase alfa,
C2701617    ,velvet grass pollen extract,
C2725898    ,venison allergenic extract,
C0939819    ,veratrum album preparation,
C3485057    ,veratrum album root extract,
C4019285    ,veratrum album whole extract,
C3710014    ,veratrum nigrum flowering top extract,
C0939894    ,veratrum viride preparation,
C3488556    ,veratrum viride root extract,
C3818739    ,verbascum densiflorum flower extract,
C3535691    ,verbascum densiflorum flowering top extract,
C1881920    ,verbascum densiflorum leaf extract,
C3848558    ,verbascum densiflorum whole extract,
C3485059    ,verbascum phlomoides flower extract,
C3488451    ,verbascum thapsus extract,
C3848598    ,verbascum thapsus leaf extract,
C0873041    ,verbena extract,
C4057775    ,verbena hastata top extract,
C3256812    ,verbena officinalis extract,
C3489255    ,verbena officinalis flowering top extract,
C3709747    ,vernicia fordii seed oil,
C3663501    ,vernonia appendiculata leaf extract,
C3486659    ,veronica officinalis flowering top extract,
C4276024    ,veronica officinalis leaf extract,
C0873028    ,veronicastrum virginicum root extract,
C2756528    ,verticillium albo-atrum extract,
C3488255    ,vespa crabro preparation,
C4519728    ,vestronidase alfa,
C3489380    ,vetiveria zizanioides root extract,
C3256813    ,vetiver oil,
C0042629    ,vibrio cholerae,
C0318252    ,vibrio cholerae serotype inaba,
C0318253    ,vibrio cholerae serotype ogawa,
C4282358    ,viburnum opulus bark extract,
C3488609    ,viburnum opulus root,
C3486661    ,viburnum prunifolium bark extract,
C3651772    ,vigna radiata extract,
C3486662    ,vinca minor extract,
C1519991    ,vincristine liposome,
C0078260    ,vinyl acetate,
C0042684    ,vinyl chloride,
C4291316    ,vinyl dimethicone methicone silsesquioxane crosspolymer,
C4224765    ,vinyldimethyl trimethylsiloxysilicate sterile dimethicone crosspolymer,
C3848624    ,vinylpyrrolidone-eicosene copolymer,
C3857958    ,vinylpyrrolidone-hexadecene copolymer,
C3484582    ,viola odorata extract,
C3282868    ,viola odorata flowering top extract,
C3530453    ,viola odorata leaf extract,
C0771636    ,viola tricolor extract,
C3484456    ,vipera berus venom,
C3488091    ,virola sebifera resin,
C3489018    ,viscum album fruit extract,
C3486070    ,viscum album fruiting top extract,
C3484432    ,viscum album leaf extract,
C1166209    ,viscum album preparation,
C3488450    ,viscum album whole extract,
C0042839    ,vitamin a,
C0042845    ,vitamin b 12,
C0087162    ,vitamin b6,
C0042849    ,vitamin b complex,
C0042866    ,vitamin d,
C3265062    ,vitamin d3,
C0042874    ,vitamin e,
C0042878    ,vitamin k,
C0031862    ,vitamin k 1,
C0086605    ,vitamin k 2,
C0025270    ,vitamin k 3,
C3668773    ,vitex agnus-castus whole extract,
C3488979    ,vitex trifolia fruit extract,
C1965461    ,vitis extract,
C3872003    ,vitis vinifera anthocyanins extract,
C3488980    ,vitis vinifera flowering top extract,
C3256815    ,vitis vinifera fruit oil,
C4535526    ,vitis vinifera fruit rind,
C3538556    ,vitis vinifera leaf extract,
C4084103    ,vitis vinifera leaf oil,
C4301753    ,vitis vinifera root oil,
C3256816    ,vitis vinifera seed extract,
C3505487    ,vitis vinifera whole extract,
C3538277    ,voacanga africana seed extract,
C4291409    ,vonicog alfa,
C0042971    ,von willebrand factor,
C4541993    ,voretigene neparvovec,
C0981986    ,walnut allergenic extract,
C3474180    ,walnut oil,
C3535649    ,waltheria indica leaf extract,
C2937575    ,wasabi preparation,
C3255840    ,wasabi root extract,
C0874078    ,wasp venom protein,
C0043040    ,wasp venoms,
C2701368    ,water birch pollen extract,
C2728178    ,watercress allergenic extract,
C0947610    ,watercress preparation,
C2741453    ,watermelon allergenic extract,
C0874041    ,watermelon preparation,
C1445807    ,watermelon seed extract,
C4224779    ,watermelon seed oil,
C2939742    ,water oak pollen extract,
C3194726    ,weakleaf bur ragweed pollen extract,
C2940200    ,western black willow pollen extract,
C2701665    ,western juniper pollen extract,
C2701206    ,western ragweed pollen extract,
C2701778    ,western sycamore pollen extract,
C2701174    ,western waterhemp pollen extract,
C0981992    ,western wheatgrass pollen extract,
C2741277    ,western white pine pollen extract,
C2702387    ,western yellow jacket venom protein,
C0064745    ,west indian lemongrass oil,
C0043125    ,west nile virus,
C2728179    ,wheat bran allergenic extract,
C3257534    ,wheat bran extract,
C1714033    ,wheat dextrin,
C0244994    ,wheat germ oil,
C0982459    ,wheat germ preparation,
C2827346    ,wheat gluten extract,
C2756506    ,wheat loose smut extract,
C3256876    ,wheat middlings extract,
C2723772    ,wheat pollen extract,
C1095911    ,wheat preparation,
C2701494    ,wheat rust extract,
C1572407    ,wheat smut allergenic extract,
C3693115    ,wheat sprout extract,
C2920812    ,wheat stem rust extract,
C0078479    ,whey proteins,
C2701152    ,white alder pollen extract,
C2701587    ,white ash pollen extract,
C0772323    ,white bryony extract,
C2725899    ,white catfish allergenic extract,
C2741458    ,white fish allergenic extract,
C2701392    ,white hickory pollen extract,
C2938403    ,white kidney bean allergenic extract,
C1702615    ,white kidney bean extract,
C2940192    ,white (mexican) dock pollen extract,
C0772361    ,white mulberry extract,
C2701725    ,white mulberry pollen extract,
C3700897    ,white mustard seed extract,
C2349150    ,white oak bark extract,
C2701478    ,white oak pollen extract,
C2728192    ,white pepper allergenic extract,
C3692725    ,white pepper oil,
C3474474    ,white pine oil,
C2701553    ,white poplar pollen extract,
C4033438    ,white poplar whole extract,
C3496181    ,white rice extract,
C2756406    ,white-rot fungus extract,
C2747077    ,white seedless grape allergenic extract,
C3267752    ,white spirit type 1,
C2940186    ,white sweet clover pollen extract,
C4542469    ,white sweetclover top extract,
C2725883    ,white-tailed deer hair extract,
C3834167    ,white tea extract,
C0043155    ,white wax,
C3695934    ,white willow pollen extract,
C3663105    ,whole eriodictyon californicum extract,
C3663104    ,whole melia azederach extract,
C0981883    ,whole wheat allergenic extract,
C1658225    ,whortleberry substance,
C4033439    ,wild oat whole extract,
C0772357    ,wild yam extract,
C2726157    ,wine grape allergenic extract,
C3257535    ,wine grape extract,
C3651729    ,wine grape juice,
C4033437    ,winged elm whole extract,
C2093587    ,wing scale pollen extract,
C2701689    ,winterfat pollen extract,
C0301421    ,witch hazel,
C3464214    ,withania somnifera flower extract,
C3464954    ,withania somnifera leaf extract,
C3488985    ,withania somnifera root extract,
C4325091    ,withania somnifera whole extract,
C4276012    ,wolfiporia extensa whole extract,
C1950072    ,wood ant preparation,
C3818689    ,wood tar hydrocarbon distillate,
C1095890    ,wormwood extract,
C1572635    ,wormwood oil,
C2701223    ,wormwood sage pollen extract,
C3486837    ,wyethia helenioides root extract,
C0078596    ,xanthan gum,
C3488986    ,xanthium extract,
C4541346    ,xanthium sibiricum fruit extract,
C4521090    ,xanthium sibiricum whole extract,
C3472974    ,xanthium strumarium fruit extract,
C4301256    ,xanthoxylum clava-herculus bark extract,
C4301257    ,xanthoxylum clava-herculus whole extract,
C3486838    ,xerophyllum asphodeloides extract,
C0771936    ,yarrow flower extract,
C3489117    ,yeast mannan preparation,
C2740700    ,yellow birch pollen extract,
C0981993    ,yellow dock pollen extract,
C0301508    ,yellow fever vaccine,
C0724724    ,yellow-fever virus,
C2356374    ,"yellow-fever virus vaccine, 17d-204 strain",
C0440463    ,yellow hornet venom,
C0939820    ,yellow hornet venom protein,
C0873197    ,yellow jacket venom protein,
C0616314    ,yellow ob,
C0982338    ,yellow phenolphthalein,
C2701757    ,yellow pine pollen extract,
C2940023    ,yellow sweet clover pollen extract,
C0043406    ,yersinia enterocolitica,
C0043408    ,yersinia pestis,
C0772117    ,yohimbe bark preparation,
C3497900    ,ytterbium oxide,
C3500062    ,yttrium bromide,
C3500063    ,yttrium fluoride,
C3500064    ,yttrium iodide,
C0872917    ,yucca extract,
C3487967    ,yucca filamentosa extract,
C3499442    ,yucca glauca root extract,
C0937649    ,yucca root,
C3256879    ,yucca schidigera extract,
C3257421    ,yucca schidigera root extract,
C3487968    ,zanthoxylum americanum bark extract,
C3475127    ,zanthoxylum armatum var. armatum fruit extract,
C3527643    ,zanthoxylum bungeanum fruit extract,
C3535695    ,zanthoxylum bungeanum fruit rind extract,
C3535656    ,zanthoxylum bungeanum whole extract,
C3530900    ,zanthoxylum nitidum root extract,
C3255625    ,zanthoxylum piperitum fruit pulp extract,
C3665262    ,zanthoxylum piperitum fruit rind extract,
C3818816    ,zanthoxylum piperitum whole extract,
C3474136    ,zanthoxylum schinifolium whole extract,
C3872024    ,zanthoxylum zanthoxyloides bark extract,
C3695962    ,zea mays subsp. mays whole extract,
C3827260    ,zedoary oil,
C4529257    ,zeltnera venusta whole flowering extract,
C0149368    ,zinc acetate,
C3535646    ,zinc acetylmethionate,
C1337243    ,zinc ascorbate,
C0771387    ,zinc aspartate,
C0297985    ,zinc bromide,
C0078772    ,zinc carbonate,
C2346521    ,zinc cation,
C0795680    ,"zinc, chelated",
C0078774    ,zinc chloride,
C0772239    ,zinc citrate,
C0149381    ,zinc gluconate,
C0078781    ,zinc glycinate,
C0085057    ,zinc hydroxide,
C0078784    ,zinc iodide,
C0043490    ,zinc orotate,
C0043491    ,zinc oxide,
C0770750    ,zinc peroxide,
C0078788    ,zinc phosphate,
C0078789    ,zinc phosphide,
C0149389    ,zinc picolinate,
C3848701    ,zinc picrate,
C0078792    ,zinc pyrithione,
C4291378    ,zinc succinate,
C0078794    ,zinc sulfate,
C0078795    ,zinc sulfide,
C3848560    ,zinc valerate,
C3465269    ,zingiber cassumunar root extract,
C3834097    ,zingiber cassumunar root oil,
C3643367    ,zingiber moutanum flowering top extract,
C3538338    ,zingiber officinale whole extract,
C4475580    ,zirconium carbonate hydroxide oxide,
C0078814    ,zirconium oxide,
C4057774    ,zizia aurea root extract,
C3255815    ,ziziphus extract,
C0257685    ,zoledronic acid,
C4276019    ,zostera marina seed extract,
C4271517    ,zostera marina whole extract,
C3891718    ,zucchini extract,
cui,drug_name,
C0718136    ,a-25,
C0718147    ,aa&c,
C0663655    ,abacavir,
C4042342    ,abaloparatide,
C0965390    ,abarelix,
C1619966    ,abatacept,
C0701941    ,abbokinase,
C0288672    ,abciximab,
C0281209    ,abelcet,
C3852841    ,abemaciclib,
C1172637    ,abetimus,
C1170019    ,abilify,
C0754011    ,abiraterone,
C3528807    ,abletex,
C2719424    ,abobotulinumtoxina,
C2949622    ,abr-90,
C1564985    ,abraxane,
C0939672    ,abreva,
C1710432    ,absorbine,
C3473489    ,absorica,
C2961835    ,abstral,
C3713436    ,abt-925,
C4078312    ,acalabrutinib,
C2608641    ,acam2000,
C0284941    ,acamprosate,
C2366406    ,acanya,
C0050393    ,acarbose,
C2949711    ,acarexx,
C0526502    ,accolate,
C1620450    ,accu,
C1615190    ,accuhist,
C1170020    ,accuneb,
C0244580    ,accupril,
C0591029    ,accupro,
C0591030    ,accuretic,
C0699581    ,accutane,
C1703095    ,accu-tropicamide,
C0718191    ,accuzyme,
C0000946    ,acebutolol,
C0050402    ,acecarbromal,
C0050403    ,aceclofenac,
C0050407    ,aceglutamide,
C0728746    ,acel-imune,
C0050408    ,acemannan,
C0050409    ,acemetacin,
C0000956    ,acenocoumarol,
C0875950    ,aceon,
C0729009    ,acephen,
C0591031    ,acepril,
C0000959    ,acepromazine,
C0608826    ,aceprometazine,
C0718192    ,acerola,
C0772228    ,acesulfame,
C0718194    ,aceta,
C1330030    ,acetadote,
C3265795    ,acetadrink,
C3163532    ,acetadryl,
C0718195    ,aceta-gesic,
C0000966    ,acetaldehyde,
C0000970    ,acetaminophen,
C0000973    ,acetanilide,
C0718205    ,acetasol,
C0000975    ,acetate,
C0000981    ,acetazolamide,
C0771559    ,acetiamine,
C0718209    ,acetocot,
C0000992    ,acetohexamide,
C0001002    ,acetone,
C0050458    ,acetophenazine,
C0050521    ,acetoxolone,
C1262747    ,acetoxyl,
C0001040    ,acetylcarnitine,
C0050505    ,acetylcellulose,
C0001041    ,acetylcholine,
C0001044    ,acetylcholinesterase,
C0001047    ,acetylcysteine,
C0520442    ,acetyldigitoxin,
C0001050    ,acetyldigoxin,
C0001050    ,acetyldigoxins,
C0001052    ,acetylene,
C0001056    ,acetylglucosamine,
C1509236    ,acetyltryptophanate,
C0740484    ,achromycin,
C0001367    ,aciclovir,
C0718215    ,acidophilus,
C0718210    ,aci-jel,
C0718137    ,a-cillin,
C0875952    ,aciphex,
C0050558    ,acipimox,
C0050559    ,acitretin,
C0591033    ,aclacin,
C1589729    ,aclaro,
C0001143    ,aclarubicin,
C2699757    ,aclidinium,
C0718216    ,aclovate,
C0718220    ,acne-10,
C0718221    ,acne-5,
C1263143    ,acnecide,
C0718223    ,acne-clear,
C2963073    ,acneclir,
C1262749    ,acnegel,
C2920300    ,acnevir,
C2947975    ,acneworx,
C0718224    ,acnigel,
C0718225    ,acnomel,
C0718226    ,acnotex,
C0731727    ,acoflam,
C4048281    ,aconitate,
C0001157    ,aconite,
C0001159    ,aconitine,
C0939245    ,acova,
C0001187    ,acriflavine,
C0301311    ,acrisorcin,
C0054340    ,acrivastine,
C0050587    ,acrylamide,
C0101303    ,acrylate,
C3535830    ,acryloyldimethyltaurate,
C0718228    ,actacin,
C0718229    ,actagen,
C0718230    ,actahist,
C0718231    ,actamin,
C0718232    ,actamine,
C0718233    ,actedril,
C2740854    ,actemra,
C0718151    ,acth-80,
C0718234    ,acthar,
C0731347    ,acthib,
C0251514    ,acthrel,
C0305143    ,actibine,
C0718235    ,acticin,
C3848682    ,acticlate,
C1602548    ,acticon,
C0701509    ,actidil,
C1564677    ,actidose,
C0718238    ,actidose-aqua,
C0050631    ,actifed,
C0718244    ,actigall,
C0678113    ,actilyse,
C0813623    ,actimmune,
C0733396    ,actinex,
C0718245    ,actiq,
C0761924    ,actisite,
C0701942    ,activase,
C0875953    ,activella,
C3268287    ,activeoxy,
C1996201    ,actonel,
C0875954    ,actos,
C0718249    ,actron,
C1601796    ,acuflex,
C3667621    ,acuguard,
C0592931    ,acular,
C0600131    ,acupan,
C2718635    ,acuvail,
C0001367    ,acyclovir,
C1602180    ,acylovir,
C0718255    ,acys-5,
C1652085    ,aczone,
C1640737    ,adacel,
C0718256    ,adagen,
C0590658    ,adalat,
C0591037    ,adalate,
C1122087    ,adalimumab,
C0165631    ,adapalene,
C0728756    ,adapin,
C3530455    ,adasuve,
C0718258    ,adbeon,
C3192355    ,adcetris,
C2709986    ,adcirca,
C0591039    ,adcortyl,
C2741112    ,addaprin,
C0290795    ,adderall,
C1170024    ,adderall-xr,
C4051421    ,addyi,
C0050175    ,adefovir,
C0036002    ,ademetionine,
C3667657    ,adempas,
C0001407    ,adenine,
C0813510    ,adenocard,
C0718261    ,adeno-jec,
C0718262    ,adenoscan,
C0001443    ,adenosine,
C0283075    ,adequan,
C0718265    ,adgan,
C0591041    ,adifax,
C0001520    ,adipex-p,
C0001521    ,adiphenine,
C0021971    ,adipiodone,
C0718266    ,adipost,
C0590671    ,adizem,
C0590672    ,adizem-sr,
C0590673    ,adizem-xl,
C0718267    ,adlone-40,
C0718268    ,adlone-80,
C4276110    ,adlyxin,
C4535340    ,admelog,
C1171126    ,adoxa,
C0101700    ,adrafinil,
C2740856    ,adrenaclick,
C1963284    ,adrenalin,
C0050876    ,adrenalone,
C0718271    ,adrenocot,
C0085752    ,adriamycin,
C0699374    ,adrucil,
C0718273    ,adsorbocarpine,
C0718274    ,adsorbonac,
C0965130    ,advair,
C1121259    ,advantage-s,
C3490290    ,advantame,
C4520050    ,advantus,
C1815260    ,advate,
C1121704    ,advicor,
C0593507    ,advil,
C1529865    ,advocin,
C4083869    ,adynovate,
C4083432    ,adzenys,
C0718286    ,aeroaid,
C0718284    ,aerobid,
C0718287    ,aerodine,
C1602274    ,aerohist,
C0700836    ,aerolate,
C0731376    ,aerolin,
C1235707    ,aerolin-400,
C0701262    ,aeroseb-dex,
C0699385    ,aeroseb-hc,
C1112870    ,aerosol,
C3265689    ,aerospan,
C0699108    ,aerosporin,
C0718290    ,aerozoin,
C2987648    ,afatinib,
C0718138    ,a-fil,
C2682856    ,afinitor,
C1170025    ,aflaxen,
C1134659    ,aflibercept,
C3692449    ,afoxolaner,
C0731377    ,afrazine,
C3834216    ,afrezza,
C0718291    ,afrin,
C0718296    ,afrinol,
C4256998    ,afstyla,
C1564411    ,aftate,
C3872100    ,aftera,
C4224873    ,after-bug,
C3848670    ,afterpill,
C0001771    ,agar,
C0754187    ,agenerase,
C0656369    ,aggrastat,
C0732282    ,aggrenox,
C1602505    ,agistam,
C0718299    ,agoral,
C0308274    ,agri-cillin,
C2960867    ,agrimectin,
C2917835    ,agri-mectin,
C4291403    ,agrimycin,
C0718300    ,agrylin,
C1815002    ,ahf-m,
C1601698    ,ahist,
C0701090    ,a-hydrocort,
C2741124    ,airacof,
C4473482    ,airduo,
C0718304    ,airet,
C3257051    ,airmit,
C0591047    ,airomir,
C1602316    ,air-raid,
C0051033    ,ajmalicine,
C0001888    ,ajmaline,
C0718305    ,akarpine,
C0718155    ,ak-beta,
C0718156    ,ak-chlor,
C0718157    ,ak-cide,
C0701902    ,ak-con,
C0305104    ,ak-con-a,
C0718158    ,ak-dex,
C0718159    ,ak-dilate,
C0718160    ,ak-fluor,
C0591048    ,akineton,
C0718161    ,ak-nacl,
C0718162    ,ak-nefrin,
C0591049    ,aknemin,
C0379553    ,aknemycin,
C0718163    ,ak-neo-dex,
C3692593    ,aknetrol,
C4256997    ,akovaz,
C0305114    ,ak-pentolate,
C0718164    ,ak-poly-bac,
C0305116    ,ak-pred,
C0718165    ,ak-pro,
C0483228    ,ak-spore,
C0728752    ,ak-sulf,
C0701336    ,ak-taine,
C0718169    ,ak-t-caine,
C2369991    ,akten,
C4325274    ,aktipak,
C0718170    ,ak-tob,
C0718171    ,ak-tracin,
C0718172    ,ak-trol,
C1948514    ,akurza,
C3858030    ,akynzeo,
C1601568    ,alacol,
C0718308    ,ala-cort,
C0718312    ,alagesic,
C1996213    ,ala-hist,
C0718313    ,alamag,
C0875955    ,alamast,
C0001898    ,alanine,
C0051080    ,alanylglutamine,
C0718309    ,ala-quin,
C2726338    ,ala-scalp,
C0718311    ,ala-tet,
C0540776    ,alatrofloxacin,
C1170027    ,alavert,
C1949086    ,alaway,
C3696387    ,albadry,
C1590913    ,albafort,
C0718315    ,albalon,
C0718316    ,albamycin,
C1601534    ,albatussin,
C0001911    ,albendazole,
C0591462    ,albenza,
C2607479    ,albiglutide,
C2732181    ,albon,
C0733415    ,albucid,
C3194893    ,albuked,
C0718318    ,albumarc,
C0991769    ,"albumin,aggregated",
C1330038    ,albumin-alpine,
C0591050    ,albuminar,
C2587133    ,albuminar-20,
C0305191    ,albuminar-25,
C0305192    ,albuminar-5,
C0051107    ,albunex,
C1330039    ,alburx,
C0591051    ,albutein,
C0001927    ,albuterol,
C2348241    ,alcaftadine,
C0701337    ,alcaine,
C2947933    ,alcalak,
C1330040    ,alcare,
C0360534    ,alclometasone,
C0771150    ,alcloxa,
C3643623    ,alcoh-wipe,
C3473421    ,alconefrin,
C0718325    ,alconefrin-12,
C0718326    ,alconefrin-25,
C1589079    ,alcortin,
C0001981    ,alcuronium,
C0051122    ,aldactazide,
C0591054    ,aldactone,
C0718327    ,aldara,
C0218986    ,aldesleukin,
C1617769    ,aldex,
C0058133    ,aldioxa,
C3538411    ,aldoclor,
C0591055    ,aldomet,
C1829357    ,aldoril,
C0002006    ,aldosterone,
C1879099    ,aldroxicon,
C1330043    ,aldurazyme,
C4060047    ,alecensa,
C3853921    ,alectinib,
C0962603    ,alefacept,
C0383429    ,alemtuzumab,
C1636230    ,alenaze-d,
C0102118    ,alendronate,
C1873679    ,alera,
C0718337    ,aler-dryl,
C1629520    ,aler-tab,
C0718340    ,alesse,
C1171448    ,aleudrin,
C3834215    ,alevazol,
C0718343    ,aleve,
C2684675    ,aleve-d,
C0591057    ,alexan,
C0731382    ,alexan-100,
C1719876    ,alexitol,
C0044410    ,alfacalcidol,
C1957081    ,alfatradiol,
C0051482    ,alfaxalone,
C0002025    ,alfenta,
C0002026    ,alfentanil,
C0051150    ,alfuzosin,
C3160293    ,algal-900,
C0002328    ,algestone,
C0102137    ,alginate,
C1588837    ,algiotic,
C0591060    ,algitec,
C0102139    ,alglucerase,
C0771472    ,alibendol,
C1996158    ,aliclen,
C0718347    ,alidrin,
C0041031    ,alimemazine,
C0591061    ,alimix,
C1101816    ,alimta,
C1170029    ,alinia,
C4522981    ,aliqopa,
C3491162    ,alirocumab,
C1120110    ,aliskiren,
C0281666    ,alitretinoin,
C0051162    ,alizapride,
C1639198    ,alkabel,
C0718355    ,alka-mints,
C0051166    ,alka-seltzer,
C0591063    ,alkeran,
C0718358    ,alkets,
C0718359    ,alkums,
C1737825    ,allanderm,
C1966083    ,allanenzyme,
C1724539    ,allanfil,
C1966085    ,allanfillenzyme,
C1724370    ,allanfol,
C0002083    ,allantoin,
C1657547    ,allanzyme,
C0718362    ,allay,
C1110594    ,allegra,
C0718366    ,allegra-d,
C0718367    ,allent,
C3643618    ,allercaine,
C0718368    ,aller-chlor,
C3535785    ,allerclear,
C0718371    ,allercon,
C1948312    ,allerdur,
C2979357    ,allerest,
C4257002    ,aller-flo,
C0718379    ,allerfrim,
C0718380    ,allerfrin,
C0718382    ,allergia-c,
C4284243    ,allerhist-1,
C0718393    ,allerhist-d,
C0718394    ,allerlief,
C0718395    ,allermax,
C2608734    ,allernaze,
C2756138    ,alleroff,
C0718396    ,allerphed,
C0718397    ,allersol,
C2722885    ,aller-tec,
C1170040    ,allerx-d,
C0002119    ,allethrin,
C0939675    ,allfen,
C1871879    ,alli,
C0002132    ,allobarbital,
C0051209    ,alloin,
C0002144    ,allopurinol,
C0087161    ,all-trans-retinol,
C0002158    ,allylestrenol,
C0051242    ,allylthiourea,
C0718400    ,almacone,
C0051515    ,almasilate,
C1254036    ,almazine,
C0051247    ,alminoprofen,
C0002164    ,almitrine,
C0591067    ,almodan,
C0718402    ,almora,
C0914729    ,almotriptan,
C1177039    ,alnide,
C4318146    ,alocaine,
C3700955    ,alocane,
C0876882    ,alocril,
C1962435    ,alodox,
C3531518    ,aloe-dip,
C3665178    ,aloeguard,
C2961716    ,aloemint,
C2946301    ,aloetouch,
C1958126    ,alogliptin,
C0051252    ,aloglutamol,
C0718410    ,aloh-gel,
C0243736    ,alomide,
C0591068    ,alophen,
C0875958    ,aloprim,
C2718641    ,aloquin,
C0718413    ,alor,
C0718414    ,alora,
C1254025    ,aloral,
C0291772    ,alosetron,
C1310735    ,aloxi,
C0051254    ,aloxiprin,
C1628282    ,alpain,
C4293264    ,"alpha,alpha-dibromo-d-camphor",
C3853624    ,alpha-amylase,
C3528818    ,alpha-arbutin,
C4019621    ,".alpha.,.beta.'-diglycerin",
C3472975    ,alpha-caine,
C0051348    ,alpha-cyclodextrin,
C2698060    ,alpha-d-glucopyranose,
C2713445    ,alphadine,
C0594452    ,alphagan,
C0524776    ,alphaglobin,
C2935868    ,alpha-hexylcinnamaldehyde,
C1530834    ,alpha-isomethylionone,
C0594139    ,alphanate,
C0591070    ,alphanine,
C1263315    ,alphaparin,
C0002327    ,alphaprodine,
C0051466    ,alpha-terpineol,
C4541952    ,alpha-tocopheryloxyacetate,
C3555502    ,alpha-tocopherylquinone,
C0718419    ,alphatrex,
C0591071    ,alphavase,
C2918503    ,alphen,
C1262741    ,alphodith,
C1602298    ,alprazalam,
C0002333    ,alprazolam,
C0002334    ,alprenolol,
C3819068    ,alprolix,
C0002335    ,alprostadil,
C1602304    ,alprozolam,
C0718421    ,alramucil,
C0718422    ,alrex,
C0591072    ,alrheumat,
C0002340    ,alseroxylon,
C2920002    ,alsuma,
C1872275    ,altabax,
C1630464    ,altacaine,
C0878061    ,altace,
C1634527    ,altachlore,
C1620286    ,altacite,
C0718424    ,altafed,
C0718425    ,altaflor,
C1634528    ,altafluor,
C1588135    ,altafrin,
C1658733    ,altalube,
C0718426    ,altamist,
C0718427    ,altarussin,
C0718431    ,altaryl,
C0718432    ,altatapp,
C1633760    ,altazine,
C0718433    ,altenol,
C0032143    ,alteplase,
C0718434    ,alternagel,
C0051500    ,althiazide,
